Name,text,Likes,Time,emotion,confidence
@23.baolong37,😜😜😜😜😜😜😜😜😜😜CÀY VIEW TOP 10 TRENDING🤪🤪🤪🤪🤪🤪🤪🤪🤪🤪🤪,0,2024-09-11T14:26:13Z,neutral,0.7322235703468323
@23.baolong37,😜😜😜😜😜😜😜😜😜😜CÀY VIEW TOP 10 TRENDING🤪🤪🤪🤪🤪🤪🤪🤪🤪🤪🤪,0,2024-09-11T14:26:06Z,neutral,0.7322235703468323
@23.baolong37,😜😜😜😜😜😜😜😜😜😜CÀY VIEW TOP 10 TRENDING🤪🤪🤪🤪🤪🤪🤪🤪🤪🤪🤪,0,2024-09-11T14:25:58Z,neutral,0.7322235703468323
@heocarott,eyy nó vừa mang 1 vẻ dịu dàng nhưng lại có phần iu đời và zui tươi s á =>>,1,2024-09-11T14:16:44Z,positive,0.9962600469589233
@ThanhTruc-lx3yy,"mình thích bài này, nghe cả ngày không chán❤",1,2024-09-11T14:03:58Z,positive,0.973160445690155
@HùynhĐạtPhan,Lên top nào ❤❤❤🎉🎉🎉,0,2024-09-11T14:00:02Z,neutral,0.9472251534461975
@HùynhĐạtPhan,Lên top nào ❤❤❤🎉🎉🎉,0,2024-09-11T13:59:48Z,neutral,0.9472251534461975
@HùynhĐạtPhan,Lên top nào ❤❤❤🎉🎉🎉,0,2024-09-11T13:59:39Z,neutral,0.9472251534461975
@HùynhĐạtPhan,Lên top nào ❤❤❤🎉🎉🎉,0,2024-09-11T13:59:29Z,neutral,0.9472251534461975
@HùynhĐạtPhan,Lên top nào ❤❤❤🎉🎉🎉,0,2024-09-11T13:59:20Z,neutral,0.9472251534461975
@HùynhĐạtPhan,Lên top nào ❤❤❤🎉🎉🎉,0,2024-09-11T13:59:10Z,neutral,0.9472251534461975
@HùynhĐạtPhan,Lên top nào ❤❤❤🎉🎉🎉,0,2024-09-11T13:59:00Z,neutral,0.9472251534461975
@HùynhĐạtPhan,Lên top nào ❤❤❤🎉🎉🎉,0,2024-09-11T13:58:51Z,neutral,0.9472251534461975
@HùynhĐạtPhan,Lên top nào ❤❤❤🎉🎉🎉,0,2024-09-11T13:58:41Z,neutral,0.9472251534461975
@HùynhĐạtPhan,❤❤❤🎉🎉🎉😊😊😊😊 lên top nào,0,2024-09-11T13:58:15Z,neutral,0.950838565826416
@quynhhoa3200,hay lắm luôn ắ,0,2024-09-11T13:49:45Z,positive,0.9978200197219849
@phLan112,nghe hoài ko chán,0,2024-09-11T13:47:37Z,positive,0.592894434928894
@eyelessjack513,👏🏻,0,2024-09-11T12:52:08Z,neutral,0.8148894309997559
@namnguyen011092,Giá như bài này không có đoạn rap thì hay hơn,0,2024-09-11T12:30:50Z,negative,0.9680468440055847
@manhdinh0397,''bình yên'',0,2024-09-11T12:27:40Z,positive,0.926396369934082
@manhdinh0397,hay thiệt,0,2024-09-11T12:27:15Z,negative,0.9662718772888184
@LamnotYTB,❤🎉,0,2024-09-11T12:11:25Z,neutral,0.8148894309997559
@thanhnamngo7126,cuộc sống mỗi người ở trong Mv ngọt ngạt quá không giống ở quê tuy thiếu thốn nhưng rất bình yên....bài hát hay lắm ạ,1,2024-09-11T11:05:21Z,positive,0.9670423865318298
@annguyen1394,Lụy bài này,0,2024-09-11T10:36:15Z,neutral,0.9835400581359863
@xedaptanphu,"hay thật, nghe 1 lần là đã thấy thấm bài hát, suyy luôn",1,2024-09-11T09:52:42Z,positive,0.9969274401664734
@TâmVũ-b4t,😘😘😘😘😘😘😘😘😘,0,2024-09-11T09:48:03Z,neutral,0.8862938284873962
@Hyun-dn7rp,hay cực luôn 1 like cho anh 😁😁,0,2024-09-11T09:26:20Z,positive,0.9965499639511108
@Hyun-dn7rp,Bài hát hay quá ạ🥰🥰,0,2024-09-11T09:25:19Z,positive,0.997312068939209
@nguyenminhtri278,hit mới 🎉,1,2024-09-11T08:14:38Z,neutral,0.7306036353111267
@LamnotYTB,❤❤❤❤❤❤❤,1,2024-09-11T08:11:52Z,neutral,0.8668122291564941
@trinhmew,Binz rap bài này tuii thích quá,0,2024-09-11T07:11:04Z,positive,0.9934805631637573
@chanhsmooky1220,"Lâu lắm ms thấy a Binz rap verse nào tình ntn, a Vuc viết lyric cx rất cuốn và chill. Beat kiểu pop - r&b cực nghiện!  10Đ <3",1,2024-09-11T07:05:47Z,positive,0.9887911081314087
@hoangvanSonT,nghe 1 lần chưa nhận thấy được điều gì .. nghe lại 2 lần thì giờ đã nghiện,2,2024-09-11T06:44:27Z,negative,0.99261474609375
@Phuongthao_0832,hay quá ạ😍🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰,1,2024-09-11T06:28:46Z,negative,0.9724475741386414
@phamminhson1444,mê,0,2024-09-11T06:11:04Z,neutral,0.9575851559638977
@30smusic.3,hayyy,0,2024-09-11T06:09:46Z,positive,0.5265389680862427
@DươngHoàng-y8e,🥰🥰🥰🥰,0,2024-09-11T05:38:48Z,neutral,0.8481801152229309
@IloveuNoah-f2g,"Omg hay xỉu luôn á , mãi đỉnh",0,2024-09-11T04:15:40Z,positive,0.9889668822288513
@manhdinh0397,PUSH IT UP,0,2024-09-11T01:30:03Z,neutral,0.9136031270027161
@minhhieutranthi1227,"Trời ơi, hay quá đi mất 🎉🎉",1,2024-09-11T01:13:04Z,negative,0.9926153421401978
@thuandor2vlogs89,.,0,2024-09-11T00:12:48Z,neutral,0.9694252014160156
@quynhgl205,Wow binz rap nghe hay phết,0,2024-09-10T21:03:57Z,positive,0.9973168969154358
@minhtamho1365,omg thật sự luoon,0,2024-09-10T20:28:03Z,positive,0.983730137348175
@LinhCactus,Đã Vũ rồi lại còn Binz 😪,1,2024-09-10T17:19:53Z,negative,0.8563523292541504
@HaiBui-i8d,Bài hay quá đi ạ,0,2024-09-10T17:06:02Z,positive,0.976875901222229
@VănHiếuĐinh-s4l,nge nhẹ nhàng chill chill quá,0,2024-09-10T16:25:08Z,positive,0.9936726093292236
@Tramang-uf1dn,Hay hay,0,2024-09-10T16:21:51Z,positive,0.9978775978088379
@Dung.ntd96,"Móa nó 11h đêm vợ bắt dậy bật bài gì mà tên "" Trong veo trong veo băng qua khe đíc*** """,1,2024-09-10T16:17:15Z,negative,0.9515113830566406
@phucphahang,Những bài hay sao nghe nhanh hết hơn những nài khác.,1,2024-09-10T15:44:03Z,negative,0.877281129360199
@HồQuangKiệt,HÁT THUA BÉ NHUM,1,2024-09-10T15:34:39Z,positive,0.8286229372024536
@HồQuangKiệt,HÁT THUA BÉ NHUM,0,2024-09-10T15:34:15Z,positive,0.8286229372024536
@HangPham-sb8xn,Nhạc của Vũ lunnnn z❤,0,2024-09-10T15:09:17Z,neutral,0.9627614617347717
@dngoctulinh,hay quá,0,2024-09-10T14:20:12Z,positive,0.9973719120025635
@Ghuino_Pvz2,Để Video Này ở 1.5 speed thật sự làm nó nghe hay hơn đấy!Mấy ông thử đi.,3,2024-09-10T13:36:55Z,negative,0.9935733675956726
@thanhtam04_,Một ngày nghe bài này trên dưới chục lần =)) nó hợp gu tôi dã man,0,2024-09-10T13:22:57Z,positive,0.9764838814735413
@chithien8459,Giai điệu Cảm giac tiếc nuối 1cái gì đó🥹,0,2024-09-10T12:43:26Z,negative,0.9157997965812683
@khanhnguyenhuu8639,vừa suy vừa hay =(,0,2024-09-10T10:21:10Z,positive,0.997663140296936
@trieule7487,nhạc càng nghe càng cuốn,0,2024-09-10T10:08:19Z,positive,0.9956218600273132
@funnyfurryshop,"cảm ơn nỗi đau đã cho em đến sau,...",0,2024-09-10T09:54:57Z,neutral,0.7666879892349243
@AshlynnBoucouvalas,mv hay,1,2024-09-10T08:51:29Z,positive,0.9955124258995056
@minhanhnguyen2819,hay xỉuuuuu,0,2024-09-10T08:27:43Z,negative,0.9682716727256775
@cocacol3,bài hát này nghe RẤT ĐẸP,1,2024-09-10T08:15:30Z,positive,0.9708839058876038
@BerthaFournier-p5c,Beatty Mill,0,2024-09-10T07:54:42Z,positive,0.9330001473426819
@ThuongNguyEn-ei4dd,Hay qué,0,2024-09-10T06:33:51Z,negative,0.9911870360374451
@t123aads,hay vải nòi,0,2024-09-10T04:38:10Z,negative,0.9093649387359619
@ajairpiqueq,Mình thích cả giọng Vũ và Binz. Bài hát hay quá <3,0,2024-09-10T03:21:02Z,positive,0.9969733953475952
@tuongtu2024,"Mình mê mẩn câu: ""Em như giọt nước trong veo, xóa hết ưu phiền băng qua ngọn núi vòng vèo.."" 
NGhe bài này của Vũ. em có cảm giác rất khó tả...k biết nói sao nữa...rất hay
chưa bài nào của Vũ làm chúng ta thất vọng đúng không mọi  người",165,2024-09-10T03:01:48Z,positive,0.9593485593795776
@emsuy,"“Đôi khi, nhờ yêu một người
mà ta học được cách yêu thương cuộc đời này.”",2,2024-09-10T02:57:40Z,positive,0.9837369322776794
@gattiinsaigon,đoạn XUANDANAUTO dễ thưn 😆,0,2024-09-10T02:37:51Z,positive,0.9934566617012024
@sangnguyễn-g5k,Tại sao Binz luôn trong cậu chuyện của ta vậy,0,2024-09-10T02:07:40Z,positive,0.9435064196586609
@xuantantran1665,.,0,2024-09-10T01:46:51Z,neutral,0.9694252014160156
@phanthithuha4582,hay Vv:,0,2024-09-10T01:07:51Z,neutral,0.917380690574646
@ytkids4852,"Nhạc của Vũ rất hay, tâm trạng mà cũng rất chill nha. Nghe nhẹ nhàng thư giãn thật sự. Rất thích nhạc của Vũ :))",0,2024-09-10T00:59:23Z,positive,0.9979875087738037
@leloinguyen697,🥰,0,2024-09-09T22:34:44Z,neutral,0.9050636887550354
@PhuongAnhNguyen-lc8zf,nghe yên bình,0,2024-09-09T18:07:45Z,neutral,0.8845455646514893
@maihoang7461,Hay quá chú ui. mãi yêu nhạc chú Vũ,0,2024-09-09T16:49:49Z,positive,0.9819416999816895
@dupham8243,"Đúng là nhạc của Vũ k chỉ là nhạc mà còn là thơ, tín đồ balad như mình thì bài hát nào của Vũ cũng xứng đáng để ngóng chờ ❤",0,2024-09-09T15:41:19Z,negative,0.46916499733924866
@vybong482,Hay quá bác ❤,0,2024-09-09T14:57:53Z,positive,0.9859207272529602
@ThuVu-yq9tc,Xuất sắc mình chìm trg bài hát luôn,0,2024-09-09T14:45:10Z,negative,0.9939099550247192
@akatsukinaiz3191,qua hay oi <3,0,2024-09-09T13:58:41Z,neutral,0.7209714651107788
@tructhanhvoxuan9632,Nghe khúc đầu như giọng của anh Tee,0,2024-09-09T13:47:38Z,positive,0.5407801866531372
@nguyentronghiep5489,Hay vậy trời,0,2024-09-09T12:45:19Z,neutral,0.9200865030288696
@phanlam6126,Có ai thấy vibe bài này giống bài bạn đời giống tui khum ❤,1,2024-09-09T10:29:21Z,neutral,0.919975996017456
@tedstark2587,"[Lyrics]
Cơn mưa rơi bất chợt dần tan
Để nhường cho ánh nắng nghiêng
Đoạn đường em bước đi ngang qua đây
Hửng nắng

Khi hai ta gần lại một chút
Hai dòng sông chiếu sáng ánh trăng vàng
Ánh mắt thướt tha như có đôi lời
Với anh

Em như dòng nước trong veo
Xoá hết ưu phiền băng qua ngọn núi vòng vèo
Bạn đồng hành chỉ cần có em hàn huyên
Cùng anh kể chuyện

Anh tìm một thoáng bình yên
Vang lên trong đầu giờ đang ở đâu, tìm ở đâu
Giữa thế giới bao la giữ lấy trong tầm tay để gió cuốn không thổi bay
Vì anh đã tìm thấy bình yên

[Rap]
Đạp xe bên hoàng hôn
Và em luôn ngồi sau  
Tay ôm bụng anh 
Vu vơ bài ca, em hay quên lời
Và đôi khi là những câu hỏi trên trời 
Anh ơi trẻ con chơi kìa, vui nhỉ
Anh ơi ở bên kia là hoa gì? 
Ơ hay tại sao chim được bay?
Tại sao cây màu xanh? 
Sao nhìn ai cũng vội vã vậy 
Đôi khi anh nghĩ, bình yên thật xa xỉ có lẽ lúc đó bên cạnh chưa là em 
Cho đến khi anh thấy, đôi mắt đen lay láy thầm nhìn anh một buổi sáng anh ngủ quên 
Chưa ai bao giờ nói cho anh tình yêu là gì 
Anh cứ ngỡ là những cơn sóng ầm ĩ ..
Nhưng thật ra em dịu êm như mặt hồ
Và tĩnh như như màn đêm
Đôi lúc khiến anh thầm nghĩ
Liệu không phải em, lòng tin là thứ anh không đặt cược 
Nếu không phải em, bình yên là thứ anh không chạm được 
Bởi vì cách em nhìn, và cảm giác em hôn 
Hơn tất cả những gì anh có thể định nghĩa
Anh cám ơn nỗi đau, đã cho em đến sau 
Vì mọi điều anh tìm kiếm là đây

Khi hai ta gần lại một chút
Hai dòng sông chiếu sáng ánh trăng vàng
Ánh mắt thướt tha như có đôi lời
Với em

Em như dòng nước trong veo
Xoá hết ưu phiền băng qua ngọn núi vòng vèo
Bạn đồng hành chỉ cần có em hàn huyên
Cùng anh kể chuyện

Anh tìm một thoáng bình yên
Vang lên trong đầu giờ đang ở đâu, tìm ở đâu
Giữa thế giới bao la giữ lấy trong tầm tay để gió cuốn không thổi bay
Vì anh đã tìm thấy bình yên",0,2024-09-09T09:31:16Z,negative,0.9772471189498901
@vuvanai5339,Chắc có mình tui nghe là nổi da gà thôi nhỉ ?,0,2024-09-09T09:16:12Z,negative,0.7917729616165161
@uchungnguyen5945,rất Hong Kong,2,2024-09-09T09:07:15Z,positive,0.9919840693473816
@trlutube,"Thiệt sự là 1 -2 năm gần đây chỉ toàn là nhạc làm ra để cut 1-2 đoạn làm thành trend tik tok, ko biết ai hát cũng ko cần quan tâm bài tên gì luôn, nhưng đây là bài cho mình cảm xúc thấy cuốn từ đầu đến cuối luôn á",1,2024-09-09T08:07:25Z,negative,0.6494564414024353
@OanhTranYen,💗,0,2024-09-09T07:42:37Z,neutral,0.9050636887550354
@LinhLinh-lp9jb,A rection bài mới của vũ -binz đi a,0,2024-09-09T07:24:36Z,positive,0.5598083138465881
@mycute0,Nghiện quá 🥺,0,2024-09-09T07:07:02Z,negative,0.9505100846290588
@than.nguyen6549,Bài này hình như nghe ở đâu đó rồi thì phải,0,2024-09-09T06:36:38Z,negative,0.9785346984863281
@nhathoangnguyen2183,Nhạc hay quá ạ❤,0,2024-09-09T05:59:22Z,positive,0.9976898431777954
@myhiennguyen3766,Em nói thiệt nghe mãi nghe mãi k chán luôn yêu đời cực kì,1,2024-09-09T05:27:44Z,positive,0.940712571144104
@toanpham4621,Nghệ sĩ trẻ leo top kinh quá. Nhưng bật đi bật lại để nghe thì vẫn là Vũ.,10,2024-09-09T03:19:41Z,negative,0.9909011125564575
@LinhTrần-r5p,Quá hay,1,2024-09-09T02:55:15Z,positive,0.9966049194335938
@LinhTrần-r5p,Đúng như cái tên,1,2024-09-09T02:55:06Z,neutral,0.8039978742599487
@LinhTrần-r5p,Hayyy vãi,1,2024-09-09T02:54:53Z,neutral,0.88919597864151
@hduid-md8yr,nhớ tên khả phát -chan nha,0,2024-09-09T01:37:58Z,positive,0.9856544137001038
@hduid-md8yr,về quảng nagĩ diễn chú ơi,1,2024-09-09T01:37:38Z,neutral,0.9751289486885071
@SprvillTolmie,Hay quá,1,2024-09-08T22:38:23Z,positive,0.9969508647918701
@phanderrom,Bài này nghe để viết đoạn mã hoặc đánh chữ thì chill khỏi phải bàn luôn ((=,1,2024-09-08T21:58:19Z,neutral,0.8760579824447632
@ThanhNgoc-q2z,"26 năm cuộc đời mình không ngờ tới mình được người mình muốn đồng hành cả đời này mà còn lại ngay lúc Vũ ra bài này, lúc xem MV cảm xúc ác luôn 😅😅😅",15,2024-09-08T17:48:53Z,negative,0.9660241603851318
@hohai6226,nghe giống bài Miên Man,2,2024-09-08T14:59:00Z,neutral,0.8688487410545349
@HaiNguyen-sg8nt,Mê Binz quá trời ơi,1,2024-09-08T14:43:36Z,positive,0.9629106521606445
@nguyenthibichtuyen2683,"1 ngày nghe ít nhất 1 lần và e đã bị nghiện bài này, hay quá a Vũ ơi",1,2024-09-08T14:28:17Z,positive,0.9947620034217834
@kaylale3280,0:47,0,2024-09-08T13:28:38Z,neutral,0.8643317818641663
@camly3560,Hay quá 🎉🎉❤,1,2024-09-08T13:23:01Z,positive,0.9924337863922119
@thoivan3452,"Giá như anh biết đó là lần cuối 
Anh đã ôm em thật lâu",1,2024-09-08T13:12:06Z,neutral,0.6151947975158691
@chupejun5481,.,0,2024-09-08T11:21:37Z,neutral,0.9694252014160156
@Ducc.Original,"[Lyrics]
Cơn mưa rơi bất chợt dần tan
Để nhường cho ánh nắng nghiêng
Đoạn đường em bước đi ngang qua đây
Hửng nắng

Khi hai ta gần lại một chút
Hai dòng sông chiếu sáng ánh trăng vàng
Ánh mắt thướt tha như có đôi lời
Với anh

Em như dòng nước trong veo
Xoá hết ưu phiền băng qua ngọn núi vòng vèo
Bạn đồng hành chỉ cần có em hàn huyên
Cùng anh kể chuyện

Anh tìm một thoáng bình yên
Vang lên trong đầu giờ đang ở đâu, tìm ở đâu
Giữa thế giới bao la giữ lấy trong tầm tay để gió cuốn không thổi bay
Vì anh đã tìm thấy bình yên

[Rap]
Đạp xe bên hoàng hôn
Và em luôn ngồi sau  
Tay ôm bụng anh 
Vu vơ bài ca, em hay quên lời
Và đôi khi là những câu hỏi trên trời 
Anh ơi trẻ con chơi kìa, vui nhỉ
Anh ơi ở bên kia là hoa gì? 
Ơ hay tại sao chim được bay?
Tại sao cây màu xanh? 
Sao nhìn ai cũng vội vã vậy 
Đôi khi anh nghĩ, bình yên thật xa xỉ có lẽ lúc đó bên cạnh chưa là em 
Cho đến khi anh thấy, đôi mắt đen lay láy thầm nhìn anh một buổi sáng anh ngủ quên 
Chưa ai bao giờ nói cho anh tình yêu là gì 
Anh cứ ngỡ là những cơn sóng ầm ĩ ..
Nhưng thật ra em dịu êm như mặt hồ
Và tĩnh như như màn đêm
Đôi lúc khiến anh thầm nghĩ
Liệu không phải em, lòng tin là thứ anh không đặt cược 
Nếu không phải em, bình yên là thứ anh không chạm được 
Bởi vì cách em nhìn, và cảm giác em hôn 
Hơn tất cả những gì anh có thể định nghĩa
Anh cám ơn nỗi đau, đã cho em đến sau 
Vì mọi điều anh tìm kiếm là đây

Khi hai ta gần lại một chút
Hai dòng sông chiếu sáng ánh trăng vàng
Ánh mắt thướt tha như có đôi lời
Với em

Em như dòng nước trong veo
Xoá hết ưu phiền băng qua ngọn núi vòng vèo
Bạn đồng hành chỉ cần có em hàn huyên
Cùng anh kể chuyện

Anh tìm một thoáng bình yên
Vang lên trong đầu giờ đang ở đâu, tìm ở đâu
Giữa thế giới bao la giữ lấy trong tầm tay để gió cuốn không thổi bay
Vì anh đã tìm thấy bình yên",1,2024-09-08T11:02:06Z,negative,0.9772471189498901
@Live_PMP,hay,1,2024-09-08T10:38:36Z,positive,0.9955829977989197
@nguyen9410,cho xin inf dv nữ với ạ,2,2024-09-08T08:08:28Z,neutral,0.9745324850082397
@Meme1999-_-,Những lời hứa bỏ quên vẫn hay hơn,1,2024-09-08T07:40:16Z,negative,0.5163622498512268
@minhbinh11,Hay quá shop ơi ❤️,1,2024-09-08T07:37:50Z,positive,0.9748295545578003
@lequyen113,8 - thg9 - 2024,1,2024-09-08T07:28:25Z,neutral,0.8879677057266235
@AnhNguyen-ns2wj,Thấy Binz nên nào dzô. Chẳng biết Vũ là ai.,1,2024-09-08T06:55:15Z,negative,0.5689021944999695
@17.NorthSide,"đây là nhà thơ Xuân Diêu (U) đã lâu rồi mới thấy của anh Binz   
respect 🤟🤟🤟",6,2024-09-08T05:19:11Z,neutral,0.8895140886306763
@hoonhoang,"Anh tìm một thoáng bình yên
Vang lên trong đầu
Giờ đang ở đâu tìm ở đâu
Giữa thế giới bao la
Giữ lấy trong tầm tay
Để gió cuốn không thổi bay
Vì anh đã tìm thấy bình yên",4,2024-09-08T04:50:43Z,positive,0.6414451599121094
