Name,text,Likes,Time
@KiềuNguyễn-i8v,"Em như dòng nước trong veo
Băng qua ngọn núi vòng vèo
Chỉ cần có em hàn huyên
Cùng anh kể chuyện

Cơn mưa rơi bất chợt dần tan
Để nhường cho ánh nắng nghiêng
Đoạn đường em bước đi ngang qua đây hửng nắng

Khi hai ta gần lại một chút
Hai dòng sông chiếu sáng ánh trăng vàng
Ánh mắt thướt tha như có đôi lời với anh

Em như dòng nước trong veo
Xoá hết ưu phiền
Băng qua ngọn núi vòng vèo
Bạn đồng hành chỉ cần có em hàn huyên
Cùng anh kể chuyện

Chỉ cần có em

Anh tìm một thoáng bình yên
Vang lên trong đầu
Giờ đang ở đâu tìm ở đâu
Giữa thế giới bao la
Giữ lấy trong tầm tay
Để gió cuốn không thổi bay
Vì anh đã tìm thấy bình yên

Đạp xe bên hoàng hôn
Và em luôn ngồi sau
Tay ôm bụng anh
Vu vơ bài ca em hay quên lời
Và đôi khi là những câu hỏi trên trời
Anh ơi trẻ con chơi kìa vui nhỉ
Anh ơi ở bên kia là hoa gì
Ơ hay tại sao chim được bay
Tại sao cây màu xanh
Sao nhìn ai cũng vội vã vậy

Đôi khi anh nghĩ bình yên thật xa xỉ
Có lẽ lúc đó bên cạnh chưa là em
Cho đến khi anh thấy
Đôi mắt đen lay láy
Thầm nhìn anh
Một buổi sáng anh ngủ quên

Chưa ai bao giờ nói cho anh
Tình yêu là gì
Anh cứ ngỡ như những cơn sóng ầm ĩ
Nhưng thật ra em dịu êm như mặt hồ
Và tĩnh như màn đêm
Đôi lúc khiến anh thầm nghĩ

Liệu không phải em
Lòng tin là thứ anh không đặt cược
Nếu không phải em
Bình yên là thứ anh không chạm được
Bởi vì cách em nhìn
Và cảm giác em hôn
Hơn tất cả những gì
Anh có thể định nghĩa

Anh cảm ơn nỗi đau
Đã cho em đến sau
Vì mọi điều anh tìm kiếm là đây

Khi hai ta gần lại một chút
Hai dòng sông chiếu sáng ánh trăng vàng
Ánh mắt thướt tha như có đôi lời với anh

Em như dòng nước trong veo
Xoá hết ưu phiền
Băng qua ngọn núi vòng vèo
Bạn đồng hành chỉ cần có em hàn huyên
Cùng anh kể chuyện

Chỉ cần có em

Anh tìm một thoáng bình yên
Vang lên trong đầu
Giờ đang ở đâu tìm ở đâu
Giữa thế giới bao la
Giữ lấy trong tầm tay
Để gió cuốn không thổi bay
Vì anh đã tìm thấy bình yên.",0,2024-09-22T02:37:32Z
@KiềuNguyễn-i8v,"Lyrics:
Em như dòng nước trong veo
Băng qua ngọn núi vòng vèo
Chỉ cần có em hàn huyên
Cùng anh kể chuyện

Cơn mưa rơi bất chợt dần tan
Để nhường cho ánh nắng nghiêng
Đoạn đường em bước đi ngang qua đây hửng nắng

Khi hai ta gần lại một chút
Hai dòng sông chiếu sáng ánh trăng vàng
Ánh mắt thướt tha như có đôi lời với anh

Em như dòng nước trong veo
Xoá hết ưu phiền
Băng qua ngọn núi vòng vèo
Bạn đồng hành chỉ cần có em hàn huyên
Cùng anh kể chuyện

Chỉ cần có em

Anh tìm một thoáng bình yên
Vang lên trong đầu
Giờ đang ở đâu tìm ở đâu
Giữa thế giới bao la
Giữ lấy trong tầm tay
Để gió cuốn không thổi bay
Vì anh đã tìm thấy bình yên

Đạp xe bên hoàng hôn
Và em luôn ngồi sau
Tay ôm bụng anh
Vu vơ bài ca em hay quên lời
Và đôi khi là những câu hỏi trên trời
Anh ơi trẻ con chơi kìa vui nhỉ
Anh ơi ở bên kia là hoa gì
Ơ hay tại sao chim được bay
Tại sao cây màu xanh
Sao nhìn ai cũng vội vã vậy

Đôi khi anh nghĩ bình yên thật xa xỉ
Có lẽ lúc đó bên cạnh chưa là em
Cho đến khi anh thấy
Đôi mắt đen lay láy
Thầm nhìn anh
Một buổi sáng anh ngủ quên

Chưa ai bao giờ nói cho anh
Tình yêu là gì
Anh cứ ngỡ như những cơn sóng ầm ĩ
Nhưng thật ra em dịu êm như mặt hồ
Và tĩnh như màn đêm
Đôi lúc khiến anh thầm nghĩ

Liệu không phải em
Lòng tin là thứ anh không đặt cược
Nếu không phải em
Bình yên là thứ anh không chạm được
Bởi vì cách em nhìn
Và cảm giác em hôn
Hơn tất cả những gì
Anh có thể định nghĩa

Anh cảm ơn nỗi đau
Đã cho em đến sau
Vì mọi điều anh tìm kiếm là đây

Khi hai ta gần lại một chút
Hai dòng sông chiếu sáng ánh trăng vàng
Ánh mắt thướt tha như có đôi lời với anh

Em như dòng nước trong veo
Xoá hết ưu phiền
Băng qua ngọn núi vòng vèo
Bạn đồng hành chỉ cần có em hàn huyên
Cùng anh kể chuyện

Chỉ cần có em

Anh tìm một thoáng bình yên
Vang lên trong đầu
Giờ đang ở đâu tìm ở đâu
Giữa thế giới bao la
Giữ lấy trong tầm tay
Để gió cuốn không thổi bay
Vì anh đã tìm thấy bình yên.",0,2024-09-22T02:37:17Z
@ngductk3vn,"Mình đã nghe bài này lúc ngủ, và kucs ấy mình đã mơ răng mình tìm lại cô ấy, lúc tìm được cô ấy thì đã níu giữ không muốn buông. Có lẽ sâu thẳm trong tim mình cũng muốn cùng cô ấy
""Xoá hết ưu phiền băng qua ngọn núi vòng vèo
Bạn đồng hành chỉ cần có em hàn huyên""",3,2024-09-22T00:31:13Z
@Tranhoanganhtuan1808,"Âm thanh và lời bài hát rất hay , cảm ơn đã mang tới cảm xúc cho những kẻ mộng mơ ❤",3,2024-09-21T23:28:28Z
@nguyennhung3354,hay,0,2024-09-21T23:09:30Z
@ngocngo1293,"[Lyrics]
Cơn mưa rơi bất chợt dần tan
Để nhường cho ánh nắng nghiêng
Đoạn đường em bước đi ngang qua đây
Hửng nắng

Khi hai ta gần lại một chút
Hai dòng sông chiếu sáng ánh trăng vàng
Ánh mắt thướt tha như có đôi lời
Với anh

Em như dòng nước trong veo
Xoá hết ưu phiền băng qua ngọn núi vòng vèo
Bạn đồng hành chỉ cần có em hàn huyên
Cùng anh kể chuyện

Anh tìm một thoáng bình yên
Vang lên trong đầu giờ đang ở đâu, tìm ở đâu
Giữa thế giới bao la giữ lấy trong tầm tay để gió cuốn không thổi bay
Vì anh đã tìm thấy bình yên

[Rap]
Đạp xe bên hoàng hôn
Và em luôn ngồi sau  
Tay ôm bụng anh 
Vu vơ bài ca, em hay quên lời
Và đôi khi là những câu hỏi trên trời 
Anh ơi trẻ con chơi kìa, vui nhỉ
Anh ơi ở bên kia là hoa gì? 
Ơ hay tại sao chim được bay?
Tại sao cây màu xanh? 
Sao nhìn ai cũng vội vã vậy 
Đôi khi anh nghĩ, bình yên thật xa xỉ có lẽ lúc đó bên cạnh chưa là em 
Cho đến khi anh thấy, đôi mắt đen lay láy thầm nhìn anh một buổi sáng anh ngủ quên 
Chưa ai bao giờ nói cho anh tình yêu là gì 
Anh cứ ngỡ là những cơn sóng ầm ĩ ..
Nhưng thật ra em dịu êm như mặt hồ
Và tĩnh như như màn đêm
Đôi lúc khiến anh thầm nghĩ
Liệu không phải em, lòng tin là thứ anh không đặt cược 
Nếu không phải em, bình yên là thứ anh không chạm được 
Bởi vì cách em nhìn, và cảm giác em hôn 
Hơn tất cả những gì anh có thể định nghĩa
Anh cám ơn nỗi đau, đã cho em đến sau 
Vì mọi điều anh tìm kiếm là đây

Khi hai ta gần lại một chút
Hai dòng sông chiếu sáng ánh trăng vàng
Ánh mắt thướt tha như có đôi lời
Với em

Em như dòng nước trong veo
Xoá hết ưu phiền băng qua ngọn núi vòng vèo
Bạn đồng hành chỉ cần có em hàn huyên
Cùng anh kể chuyện

Anh tìm một thoáng bình yên
Vang lên trong đầu giờ đang ở đâu, tìm ở đâu
Giữa thế giới bao la giữ lấy trong tầm tay để gió cuốn không thổi bay
Vì anh đã tìm thấy bình yên",0,2024-09-21T18:12:26Z
@nhimxinhju,nhạc hay thật sự❤,1,2024-09-21T15:50:49Z
@098.phanthilinh2,Đã vũ rồi lại còn binz . Combo dát vàng vào tai . Hay điên,1,2024-09-21T13:31:53Z
@AnhCao-c3k,không hiểu tại sao khi nghe bài này vài lần tự nhiên mình lại muốn khóc. kiểu cảm xúc rất lạ.,2,2024-09-21T12:03:48Z
@phuongtranthiminh8134,"""Em như dòng nước trong veo"", ngôn ngữ đẹp quá trời.",6,2024-09-21T10:54:27Z
@phuongnhyy8294,rất là nghiện ạ,0,2024-09-21T07:45:01Z
@ntk233,"Em như dòng nước trong veo
Băng qua ngọn núi vòng vèo
Chỉ cần có em hàn huyên
Cùng anh kể chuyện
Cơn mưa rơi bất chợt dần tan
Để nhường cho ánh nắng nghiêng
Đoạn đường em bước đi ngang qua đây
Hửng nắng
Khi hai ta gần lại một chút
Hai dòng sông
Chiếu sáng ánh trăng vàng
Ánh mắt thướt tha như có đôi lời
Với anh
Em như dòng nước trong veo
Xoá hết ưu phiền
Băng qua ngọn núi vòng vèo
Bạn đồng hành chỉ cần có em hàn huyên
Cùng anh kể chuyện
Chỉ cần có em
Anh tìm một thoáng bình yên
Vang lên trong đầu
Giờ đang ở đâu tìm ở đâu
Giữa thế giới bao la
Giữ lấy trong tầm tay
Để gió cuốn không thổi bay
Vì anh đã tìm thấy bình yên
Đạp xe bên hoàng hôn
Và em luôn ngồi sau
Tay ôm bụng anh
Vu vơ bài ca em hay quên lời
Và đôi khi là những câu hỏi trên trời
Anh ơi trẻ con chơi kìa vui nhỉ
Anh ơi ở bên kia là hoa gì
Ơ hay tại sao chim được bay
Tại sao cây màu xanh
Sao nhìn ai cũng vội vã vậy
Đôi khi anh nghĩ bình yên thật xa xỉ
Có lẽ lúc đó bên cạnh chưa là em
Cho đến khi anh thấy
Đôi mắt đen lay láy
Thầm nhìn anh
Một buổi sáng anh ngủ quên
Chưa ai bao giờ nói cho anh
Tình yêu là gì
Anh cứ ngỡ như những cơn sóng ầm ĩ
Nhưng thật ra em dịu êm như mặt hồ
Và tĩnh như màn đêm
Đôi lúc khiến anh thầm nghĩ
Liệu không phải em
Lòng tin là thứ anh không đặt cược
Nếu không phải em
Bình yên là thứ anh không chạm được
Bởi vì cách em nhìn
Và cảm giác em hôn
Hơn tất cả những gì
Anh có thể định nghĩa
Anh cảm ơn nỗi đau
Đã cho em đến sau
Vì mọi điều anh tìm kiếm là đây
Khi hai ta gần lại một chút
Hai dòng sông chiếu sáng ánh trăng vàng
Ánh mắt thướt tha như có đôi lời
Với anh
Em như dòng nước trong veo
Xoá hết ưu phiền
Băng qua ngọn núi vòng vèo
Bạn đồng hành
Chỉ cần có em hàn huyên
Cùng anh kể chuyện
Chỉ cần có em
Anh tìm một thoáng bình yên
Vang lên trong đầu
Giờ đang ở đâu tìm ở đâu
Giữa thế giới bao la
Giữ lấy trong tầm tay
Để gió cuốn không thổi bay
Vì anh đã tìm thấy bình yên",0,2024-09-21T07:32:19Z
@Figibabie,Nghe 3 tuần rồi chưa hết nghiện. Xúc động và bình yên đến lạ kì,0,2024-09-21T06:04:44Z
@mniop17,nghe xong thấy bình yên thật sự,0,2024-09-21T04:37:21Z
@ChiNguyen-qr7zn,.,0,2024-09-21T04:01:12Z
@HuongNguyen-lc2zg,Bài hát hay quá ❤️,0,2024-09-21T01:39:13Z
@backkhuc12,I cried 😖,0,2024-09-20T17:13:39Z
@ThuyThanh-r6v,Thật sự ngưỡng mộ Vũ nhé. Cảm ơn sự kết hợp của Binz,0,2024-09-20T16:32:16Z
@khangta8356,Ai giải thích đc 3 chi tiết này ko. 4 con tượng ở trên xe 4 đứa tre trốn học và 4 thanh niên chạy lên sân thượng,2,2024-09-20T16:22:41Z
@lananhtran758,Hay quá a ơi,0,2024-09-20T16:15:10Z
@manbuihuong2063,Thật sự là qua xịn,0,2024-09-20T16:04:15Z
@Dugozii_11,Nhạc hay vãiii❤ iuu quá,0,2024-09-20T15:59:26Z
@thutrangpham4606,"Hôm nay mình mới thực sự nghe toàn bộ bài hát của anh Vũ và anh Binz, thực sự mình rất nể phục 2 anh tại sao lại có thể viết ra được ca khúc hay như vậy. Mỗi dòng nhạc lướt qua đầu mình đều như phủ 1 lớp kim tuyến lấp lánh, rất lấp lánh. Phải nghe được cả ca khúc mới thấy nó hay nhường nào, da diết, nhẹ nhàng, 1 chút hững hờ, khiến mình phải suy nghĩ đến từng câu hát, ý nghĩa của câu hát là gì. Mình rất thích đoạn ""Khi hai ta gần lại một chút
Hai dòng sông chiếu sáng ánh trăng vàng
Ánh mắt thướt tha như có đôi lời
Với em""
Mình replay cả chục lần vì giai điệu lẫn ý nghĩa câu hát này, mình muốn khóc, hoặc cảm giác đó chỉ là nghẹn...",10,2024-09-20T15:31:54Z
@duonginhkhanh9583,love soo much..,0,2024-09-20T14:37:48Z
@vitham6864,hay,0,2024-09-20T14:36:06Z
@nth.mysterious,1 lượt like là tui sẽ nghe lại MV 1 lượt,1,2024-09-20T14:06:24Z
@bigcityboy513,nghiện quá,0,2024-09-20T13:12:37Z
@DuongtamAnlac47,"Chúng ta đều là những người bình thường nhất, nhưng vì mộng tưởng khác trong lòng, lại cam nguyện làm một lữ khách, phiêu dạt chân trời, phóng khoáng vẫy chào quê nhà",1,2024-09-20T12:48:05Z
@GiangPT98,Vũ mà thay Binz bằng NHA chắc hợp lắm gu binz k hợp :(((,1,2024-09-20T12:45:53Z
@longphan8063,"Lyric. Xoá hết ưu phiền
Băng qua ngọn núi vòng vèo
Bạn đồng hành chỉ cần có em hàn huyên
Cùng anh kể chuyện

Chỉ cần có em

Anh tìm một thoáng bình yên
Vang lên trong đầu
Giờ đang ở đâu tìm ở đâu
Giữa thế giới bao la
Giữ lấy trong tầm tay
Để gió cuốn không thổi bay
Vì anh đã tìm thấy bình yên.",0,2024-09-20T12:23:43Z
@gaycanh668,"Nhạc của chú Vũ ảo thật, nhẹ nhàng mà cuốn thế chứ",0,2024-09-20T12:07:17Z
@quocanhnguyen795,hay quá,0,2024-09-20T11:11:32Z
@namphuong6844,NAM DHEY YÊU MN,1,2024-09-20T10:20:22Z
@ThànhTrầnĐăng-i6o,dhshsh,0,2024-09-20T10:15:30Z
@YếnNguyễnHải-b9v,Dạo này anh trai say hi hot trending trên yu túp xâm chiếm bảng xếp hạng. Mà thấy Vũ vững như kiềng ba chân 3 tuần liền chưa bh tụt top. Đỉnh cao phái thực lực! Thực sự nể luôn,1,2024-09-20T08:19:08Z
@VyNguyễn-z1b,"Em như dòng nước trong veo
Băng qua ngọn núi vòng vèo
Chỉ cần có em hàn huyên
Cùng anh kể chuyện
Cơn mưa rơi bất chợt dần tan
Để nhường cho ánh nắng nghiêng
Đoạn đường em bước đi ngang qua đây
Hửng nắng
Khi hai ta gần lại một chút
Hai dòng sông
Chiếu sáng ánh trăng vàng
Ánh mắt thướt tha như có đôi lời
Với anh
Em như dòng nước trong veo
Xoá hết ưu phiền
Băng qua ngọn núi vòng vèo
Bạn đồng hành chỉ cần có em hàn huyên
Cùng anh kể chuyện
Chỉ cần có em
Anh tìm một thoáng bình yên
Vang lên trong đầu
Giờ đang ở đâu tìm ở đâu
Giữa thế giới bao la
Giữ lấy trong tầm tay
Để gió cuốn không thổi bay
Vì anh đã tìm thấy bình yên
Đạp xe bên hoàng hôn
Và em luôn ngồi sau
Tay ôm bụng anh
Vu vơ bài ca em hay quên lời
Và đôi khi là những câu hỏi trên trời
Anh ơi trẻ con chơi kìa vui nhỉ
Anh ơi ở bên kia là hoa gì
Ơ hay tại sao chim được bay
Tại sao cây màu xanh
Sao nhìn ai cũng vội vã vậy
Đôi khi anh nghĩ bình yên thật xa xỉ
Có lẽ lúc đó bên cạnh chưa là em
Cho đến khi anh thấy
Đôi mắt đen lay láy
Thầm nhìn anh
Một buổi sáng anh ngủ quên
Chưa ai bao giờ nói cho anh
Tình yêu là gì
Anh cứ ngỡ như những cơn sóng ầm ĩ
Nhưng thật ra em dịu êm như mặt hồ
Và tĩnh như màn đêm
Đôi lúc khiến anh thầm nghĩ
Liệu không phải em
Lòng tin là thứ anh không đặt cược
Nếu không phải em
Bình yên là thứ anh không chạm được
Bởi vì cách em nhìn
Và cảm giác em hôn
Hơn tất cả những gì
Anh có thể định nghĩa
Anh cảm ơn nỗi đau
Đã cho em đến sau
Vì mọi điều anh tìm kiếm là đây
Khi hai ta gần lại một chút
Hai dòng sông chiếu sáng ánh trăng vàng
Ánh mắt thướt tha như có đôi lời
Với anh
Em như dòng nước trong veo
Xoá hết ưu phiền
Băng qua ngọn núi vòng vèo
Bạn đồng hành
Chỉ cần có em hàn huyên
Cùng anh kể chuyện
Chỉ cần có em
Anh tìm một thoáng bình yên
Vang lên trong đầu
Giờ đang ở đâu tìm ở đâu
Giữa thế giới bao la
Giữ lấy trong tầm tay
Để gió cuốn không thổi bay
Vì anh đã tìm thấy bình yên",6,2024-09-20T06:58:48Z
@nguyenvannam5855,"đang ngồi ăn 1 mình mình vô tình thấy video nên xem thử,trong 1 vài khoảng ngắn mắt mình bỗng rưng rưng cũng k biết phải giải thích vì sao nữa🥺",3,2024-09-20T06:08:13Z
@BangBang-kc7iy,nhạc này tình quáaa,1,2024-09-20T04:16:17Z
@1293minhdung,"SAO CẢM GIÁC BÀI NGẮN TA, MỚI NGHE TÝ TEO HẾT RỒI ",2,2024-09-20T03:30:34Z
@HoangMinh-tv2qt,hai,0,2024-09-20T02:58:21Z
@thaoquyenpham610,"Lần đầu nghe bài khi mình đang trên xe oto với những người anh của mình , cảnh bên đường yên bình , nhạc nhẹ nhàng hayy , mê quá điii ạ",1,2024-09-20T02:47:35Z
@thangtruong3568,sách chú vũ đọc là gì nhỉ,0,2024-09-19T23:02:53Z
@trangnguyenxuan2750,.,0,2024-09-19T17:51:10Z
@DrVet-Chuabenhchoheo,bài này chất thật,0,2024-09-19T16:00:14Z
@luanhuynh683,hay,0,2024-09-19T15:00:11Z
@ssfreepik,Nghe như tên bài hát vậy ,0,2024-09-19T14:13:01Z
@99vhtech28,"""Lòng tin là thứ anh không đặt cược"" - Binz. Damm câu đó hit so hard sir ❤❤❤❤",0,2024-09-19T12:48:16Z
@rymh8455,Ý nghĩa,0,2024-09-19T10:47:58Z
@TiếnNguyễn-o5h2p,hay,0,2024-09-19T10:43:34Z
@NamNguyễn-s8o,"Mình chưa hiểu ý nghĩa của các hoạt cảnh của MV, phiền bạn nào hiểu giải thích giúp mình với.",2,2024-09-19T10:05:42Z
@CPDzung,"hay quá, cảm giác rung động và muốn yêu ai đó thật sự :)))))",0,2024-09-19T07:56:43Z
@topmix52,Một bài hát thật tuyệt vời,0,2024-09-19T06:54:29Z
@NhiNguyễn-b8t,Đây đúng là âm nhạc dành cho mình,0,2024-09-19T05:09:40Z
@teato408,Hay nhé. Nhẹ nhàng bình yên,0,2024-09-19T04:52:16Z
@nhanthien5551,"Cơn mưa rơi bất chợt dần tan
Để nhường cho ánh nắng nghiêng
Đoạn đường em bước đi ngang qua đây
Hửng nắng

Khi hai ta gần lại một chút
Hai dòng sông chiếu sáng ánh trăng vàng
Ánh mắt thướt tha như có đôi lời
Với em

Em như dòng nước trong veo
Xoá hết ưu phiền băng qua ngọn núi vòng vèo
Bạn đồng hành chỉ cần có em hàn huyên
Cùng anh kể chuyện

Anh tìm một thoáng bình yên
Vang lên trong đầu giờ đang ở đâu, tìm ở đâu
Giữa thế giới bao la giữ lấy trong tầm tay để gió cuốn không thổi bay
Vì anh đã tìm thấy bình yên

Đạp xe bên hoàng hôn
Và em luôn ngồi sau  
Tay ôm bụng anh 
Vu vơ bài ca, em hay quên lời
Và đôi khi là những câu hỏi trên trời 
Anh ơi trẻ con chơi kìa, vui nhỉ
Anh ơi ở bên kia là hoa gì? 
Ơ hay tại sao chim được bay?
Tại sao cây màu xanh? 
Sao nhìn ai cũng vội vã vậy 
Đôi khi anh nghĩ, bình yên xa xỉ có lẽ lúc đó bên canh chưa là em 
Cho đến khi anh thấy, đôi mắt đen lay láy thầm nhìn anh một buổi sáng anh ngủ quên 
Chưa ai bao giờ nói cho anh tình yêu là gì 
Anh cứ ngỡ là những cơn sóng ầm ĩ 
Nhưng thật ra em dịu êm như mặt hồ
Và tĩnh như như màn đêm
Đôi lúc khiến anh thầm nghĩ
Liệu không phải em, lòng tin là thứ anh không đặt cược 
Nếu không phải em, bình yên là thứ anh không chạm được 
Nhưng cách em nhìn, và cảm giác em hôn 
Hơn tất cả những gì anh có thể định nghĩa
Anh cám ơn nỗi đau, đã cho em đến sau 
Vì mọi điều anh tìm kiếm là đây

Khi hai ta gần lại một chút
Hai dòng sông chiếu sáng ánh trăng vàng
Ánh mắt thướt tha như có đôi lời
Với em

Em như dòng nước trong veo
Xoá hết ưu phiền băng qua ngọn núi vòng vèo
Bạn đồng hành chỉ cần có em hàn huyên
Cùng anh kể chuyện

Anh tìm một thoáng bình yên
Vang lên trong đầu giờ đang ở đâu, tìm ở đâu
Giữa thế giới bao la giữ lấy trong tầm tay để gió cuốn không thổi bay
Vì anh đã tìm thấy bình yên",20,2024-09-19T04:49:14Z
